Yield,Flow,Adjustment,Duration,Distance,Width, Area,Elevation,Date,GrowerName,FieldName,CropName
149.94,18.79,11.12,1,181.9693,1097.2,0,2592.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
158.01,19.91,11.12,1,182.9693,1097.2,0,2591.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
156.58,19.73,11.13,1,182.9693,1097.2,0,2591.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
155.78,19.63,11.12,1,182.9693,1097.2,0,2591.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
158.64,19.99,11.15,1,182.9693,1097.2,0,2590.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
152.81,19.15,11.12,1,181.9693,1097.2,0,2590.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
152.21,18.97,11.01,1,180.9693,1097.2,0,2591.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
142.77,17.99,11.07,1,182.9693,1097.2,0,2591.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
131.18,16.44,11.04,1,181.9693,1097.2,0,2589.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
134.14,16.81,12.02,1,181.9693,1097.2,0,2589.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
145.63,18.35,12.02,1,182.9693,1097.2,0,2589.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
163.42,20.48,12.02,1,181.9693,1097.2,0,2589.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
161.2,20.09,12.02,1,180.9693,1097.2,0,2590.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
156.02,19.66,12.02,1,182.9693,1097.2,0,2589.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
149.14,18.69,12.02,1,181.9693,1097.2,0,2587.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
99.98,12.53,12.02,1,181.9693,1097.2,0,2586.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
58.33,7.43,12.02,1,184.9693,1097.2,0,2583.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
35.39,4.46,12.02,1,182.9693,1097.2,0,2575.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
17.91,2.22,12.02,1,179.9693,1097.2,0,2579.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
9.9,1.22,12.02,1,178.9693,1097.2,0,2594.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
0,0,12.02,1,182.9693,1097.2,0,2598.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
0,0,12.02,1,179.9693,1097.2,0,2596.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
0,0,12.02,1,185.9693,1097.2,0,2585.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
124.11,9.57,11.33,1,111.9693,1097.2,0,2561.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
167.39,11.64,11.02,1,100.9693,1097.2,0,2560.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
165.75,11.64,11.02,1,101.9693,1097.2,0,2564.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
162.28,12.29,10.86,1,109.9693,1097.2,0,2556.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
169.18,12.58,10.83,1,107.9693,1097.2,0,2553.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
151.52,12.31,10.8,1,117.9693,1097.2,0,2547.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
118.83,11.7,10.8,1,142.9693,1097.2,0,2546.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
127.44,11.67,10.88,1,132.9693,1097.2,0,2544.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
130.6,11.96,10.99,1,132.9693,1097.2,0,2547.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
139.25,12.56,11.04,1,130.9693,1097.2,0,2551.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
141.72,12.7823,11,1,130.9693,1097.2,0,2559.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
148.89,13.84,10.87,1,134.9693,1097.2,0,2557.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
162.01,14.39,10.72,1,128.9693,1097.2,0,2559.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
173.54,16.0118,10.74,1,133.9693,1097.2,0,2558.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
187.05,17.0003,10.87,1,131.9693,1097.2,0,2559.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
196.29,17.7045,10.96,1,130.9693,1097.2,0,2558.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
200.8,18.3878,10.95,1,132.9693,1097.2,0,2558.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
211.54,19.08,10.9,1,130.9693,1097.2,0,2559.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
188.69,19.3585,10.85,1,148.9693,1097.2,0,2560.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
160.85,18.496,10.81,1,166.9693,1097.2,0,2559.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
151.58,17.4307,10.85,1,166.9693,1097.2,0,2562.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
161.29,18.3244,10.88,1,164.9693,1097.2,0,2562.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
153.95,17.4904,10.84,1,164.9693,1097.2,0,2561.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
157.17,17.8566,10.93,1,164.9693,1097.2,0,2562.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
155.63,17.6811,10.95,1,164.9693,1097.2,0,2563.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
160.79,18.3786,10.91,1,165.9693,1097.2,0,2564.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
164.82,18.8389,10.91,1,165.9693,1097.2,0,2565.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
163.91,18.7347,10.92,1,165.9693,1097.2,0,2566.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
157.42,18.1013,10.89,1,166.9693,1097.2,0,2565.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
165.7,18.8252,10.91,1,164.9693,1097.2,0,2566.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
161.47,18.2342,11,1,163.9693,1097.2,0,2567.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
167.34,19.1266,10.99,1,165.9693,1097.2,0,2568.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
163.97,18.7414,10.94,1,165.9693,1097.2,0,2567.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
164.58,18.6978,10.99,1,164.9693,1097.2,0,2567.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
159.28,18.3154,10.97,1,166.9693,1097.2,0,2567.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
158.47,18.0037,10.97,1,164.9693,1097.2,0,2569.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
159.52,18.4525,11.09,1,167.9693,1097.2,0,2568.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
162.96,18.4017,11.23,1,163.9693,1097.2,0,2567.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
178.63,18.9412,11.28,1,153.9693,1097.2,0,2570.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
163.25,17.3108,11.23,1,153.9693,1097.2,0,2570.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
164.38,17.4306,11.17,1,153.9693,1097.2,0,2569.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
164.29,17.4204,11.13,1,153.9693,1097.2,0,2568.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
175.87,18.7703,11.09,1,154.9693,1097.2,0,2569.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
167.49,17.7602,11.17,1,153.9693,1097.2,0,2568.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
160.9,16.9501,11.19,1,152.9693,1097.2,0,2568.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
161.16,17.2001,11.18,1,154.9693,1097.2,0,2567.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
157.41,16.8001,11.25,1,154.9693,1097.2,0,2568.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
165.45,17.43,11.33,1,152.9693,1097.2,0,2567.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
172.49,18.29,11.28,1,153.9693,1097.2,0,2569.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
169.94,18.02,11.25,1,153.9693,1097.2,0,2569.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
169.56,17.98,11.23,1,153.9693,1097.2,0,2570.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
163.79,17.48,11.22,1,154.9693,1097.2,0,2569.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
164.19,17.41,11.18,1,153.9693,1097.2,0,2570.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
160.97,17.18,11.11,1,154.9693,1097.2,0,2570.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
162.77,17.26,11.13,1,153.9693,1097.2,0,2570.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
158.8,16.62,11.2,1,151.9693,1097.2,0,2568.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
165.7,17,11.15,1,148.9693,1097.2,0,2568.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
168.92,17.33,11.19,1,148.9693,1097.2,0,2568.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
158.2,16.23,11.28,1,148.9693,1097.2,0,2569.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
164.79,17.02,11.36,1,149.9693,1097.2,0,2568.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
169.28,17.25,11.28,1,147.9693,1097.2,0,2569.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
172.72,17.72,11.23,1,148.9693,1097.2,0,2568.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
163.09,16.62,11.21,1,147.9693,1097.2,0,2568.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
168.61,17.53,11.15,1,150.9693,1097.2,0,2566.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
180.6,18.28,11.18,1,146.9693,1097.2,0,2566.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
173.12,17.88,11.21,1,149.9693,1097.2,0,2565.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
177.42,18.08,11.27,1,147.9693,1097.2,0,2565.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
180.71,18.54,11.36,1,148.9693,1097.2,0,2565.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
169.8,17.42,11.46,1,148.9693,1097.2,0,2565.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
160.53,16.58,11.41,1,149.9693,1097.2,0,2564.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
150.3,15.42,11.36,1,148.9693,1097.2,0,2564.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
152.54,15.65,11.32,1,148.9693,1097.2,0,2564.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
148.14,15.3,11.31,1,149.9693,1097.2,0,2563.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
145.43,15.02,11.32,1,149.9693,1097.2,0,2562.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
156.76,16.19,11.41,1,149.9693,1097.2,0,2561.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
163.95,16.82,11.54,1,148.9693,1097.2,0,2560.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
164.5,16.99,11.61,1,149.9693,1097.2,0,2561.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
159.46,16.36,11.55,1,148.9693,1097.2,0,2560.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
174.77,17.93,11.5,1,148.9693,1097.2,0,2560.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
164.4,16.98,11.51,1,149.9693,1097.2,0,2558.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
173.11,17.76,11.43,1,148.9693,1097.2,0,2560.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
172.54,17.82,11.28,1,149.9693,1097.2,0,2559.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
176.64,18,11.31,1,147.9693,1097.2,0,2560.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
179.22,18.51,11.39,1,149.9693,1097.2,0,2560.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
182.18,18.69,11.59,1,148.9693,1097.2,0,2560.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
176.31,18.21,11.66,1,149.9693,1097.2,0,2559.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
178.28,18.29,11.42,1,148.9693,1097.2,0,2558.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
177.01,18.16,11.42,1,148.9693,1097.2,0,2559.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
178.08,18.27,11.38,1,148.9693,1097.2,0,2559.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
180.09,18.6,11.29,1,149.9693,1097.2,0,2559.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
186.56,19.14,11.32,1,148.9693,1097.2,0,2559.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
183.87,18.99,11.38,1,149.9693,1097.2,0,2561.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
184.32,18.91,11.29,1,148.9693,1097.2,0,2561.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
181.11,18.83,11.24,1,150.9693,1097.2,0,2559.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
174,18.57,11.26,1,154.9693,1097.2,0,2560.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
175.22,18.7,11.3,1,154.9693,1097.2,0,2560.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
166.17,17.62,11.28,1,153.9693,1097.2,0,2559.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
169.75,18,11.32,1,153.9693,1097.2,0,2559.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
167.4,17.75,11.35,1,153.9693,1097.2,0,2559.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
180.5,19.14,11.34,1,153.9693,1097.2,0,2558.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
171.56,18.31,11.37,1,154.9693,1097.2,0,2558.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
176.35,18.7,11.43,1,153.9693,1097.2,0,2558.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
164.09,17.4,11.47,1,153.9693,1097.2,0,2559.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
161.44,17.23,11.4,1,154.9693,1097.2,0,2558.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
162.7,17.14,11.27,1,152.9693,1097.2,0,2558.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
170.58,17.97,11.3,1,152.9693,1097.2,0,2556.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
178.87,18.72,11.28,1,151.9693,1097.2,0,2556.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
176.45,18.71,11.27,1,153.9693,1097.2,0,2555.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
173.72,18.54,11.24,1,154.9693,1097.2,0,2555.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
167.35,17.63,11.34,1,152.9693,1097.2,0,2556.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
168.9,17.91,11.34,1,153.9693,1097.2,0,2555.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
167.5,17.53,11.4,1,151.9693,1097.2,0,2554.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
161.55,17.13,11.45,1,153.9693,1097.2,0,2553.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
166.03,17.72,11.45,1,154.9693,1097.2,0,2554.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
175.69,18.63,11.5,1,153.9693,1097.2,0,2553.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
178.55,18.81,11.6,1,152.9693,1097.2,0,2553.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
179.37,19.02,11.6,1,153.9693,1097.2,0,2552.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
175.71,19.6,11.51,1,161.9693,1097.2,0,2551.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
177.18,20.13,11.48,1,164.9693,1097.2,0,2551.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
174.72,19.85,11.46,1,164.9693,1097.2,0,2550.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
179.36,20.13,11.46,1,162.9693,1097.2,0,2550.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
172.98,20.01,11.42,1,167.9693,1097.2,0,2550.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
170.75,19.87,11.4,1,168.9693,1097.2,0,2548.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
172.97,19.89,11.4,1,166.9693,1097.2,0,2548.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
164.59,19.04,11.43,1,167.9693,1097.2,0,2547.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
167.27,19.35,11.34,1,167.9693,1097.2,0,2548.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
171.77,19.87,11.4,1,167.9693,1097.2,0,2547.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
175.58,20.19,11.41,1,166.9693,1097.2,0,2547.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
170.81,20.23,11.41,1,171.9693,1097.2,0,2546.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
177.8,20.69,11.48,1,168.9693,1097.2,0,2546.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
176.06,20.73,11.6,1,170.9693,1097.2,0,2545.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
179.83,21.05,11.64,1,169.9693,1097.2,0,2544.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
175.04,20.61,11.64,1,170.9693,1097.2,0,2543.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
176.5,20.66,11.76,1,169.9693,1097.2,0,2544.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
173.09,20.38,11.78,1,170.9693,1097.2,0,2545.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
170.41,19.83,11.7,1,168.9693,1097.2,0,2544.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
172.65,20.21,11.66,1,169.9693,1097.2,0,2544.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
175.22,20.39,11.62,1,168.9693,1097.2,0,2544.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
166.12,19.56,11.57,1,170.9693,1097.2,0,2542.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
161.63,18.92,11.5,1,169.9693,1097.2,0,2541.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
170.52,19.96,11.43,1,169.9693,1097.2,0,2541.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
168.13,19.68,11.42,1,169.9693,1097.2,0,2540.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
168.13,19.68,11.53,1,169.9693,1097.2,0,2541.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
172.74,20.22,11.61,1,169.9693,1097.2,0,2540.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
168.04,19.67,11.64,1,169.9693,1097.2,0,2539.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
170.6,19.97,11.73,1,169.9693,1097.2,0,2539.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
170.62,20.09,11.71,1,170.9693,1097.2,0,2538.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
172.82,20.23,11.77,1,169.9693,1097.2,0,2538.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
177.18,20.74,11.79,1,169.9693,1097.2,0,2536.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
176.75,20.69,11.86,1,169.9693,1097.2,0,2536.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
178.66,20.79,11.91,1,168.9693,1097.2,0,2537.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
179.2,21.1,11.94,1,170.9693,1097.2,0,2536.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
183.04,21.3,11.96,1,168.9693,1097.2,0,2537.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
177.93,20.95,11.95,1,170.9693,1097.2,0,2536.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
186.31,21.68,12.01,1,168.9693,1097.2,0,2535.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
190.42,22.29,12.01,1,169.9693,1097.2,0,2535.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
190.5,22.43,12.05,1,170.9693,1097.2,0,2534.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
187.09,21.9,12.05,1,169.9693,1097.2,0,2533.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
180.6,21.14,12.11,1,169.9693,1097.2,0,2534.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
192.64,22.55,12.27,1,169.9693,1097.2,0,2533.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
195.89,22.93,12.3,1,169.9693,1097.2,0,2533.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
191.03,22.23,12.29,1,168.9693,1097.2,0,2533.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
185.83,21.88,12.34,1,170.9693,1097.2,0,2535.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
183.87,22.03,12.33,1,173.9693,1097.2,0,2533.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
186.85,22,12.33,1,170.9693,1097.2,0,2533.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
184.32,21.83,12.21,1,171.9693,1097.2,0,2534.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
185.34,21.95,12.19,1,171.9693,1097.2,0,2533.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
180.1,21.33,12.13,1,171.9693,1097.2,0,2534.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
182.59,21.75,12.11,1,172.9693,1097.2,0,2535.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
178.75,21.17,12.02,1,171.9693,1097.2,0,2534.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
178.44,21.01,11.95,1,170.9693,1097.2,0,2535.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
176.37,21.01,11.96,1,172.9693,1097.2,0,2533.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
175.63,20.68,11.83,1,170.9693,1097.2,0,2532.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
177.93,20.95,11.77,1,170.9693,1097.2,0,2532.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
174.19,20.63,11.88,1,171.9693,1097.2,0,2533.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
185.76,22,11.87,1,171.9693,1097.2,0,2532.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
175.96,20.84,11.94,1,171.9693,1097.2,0,2533.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
180.52,21.38,12.06,1,171.9693,1097.2,0,2533.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
181.96,21.55,12.03,1,171.9693,1097.2,0,2534.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
180.86,21.42,12.01,1,171.9693,1097.2,0,2534.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
180.69,21.4,11.98,1,171.9693,1097.2,0,2533.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
186.93,22.01,11.94,1,170.9693,1097.2,0,2533.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
182.17,21.45,11.94,1,170.9693,1097.2,0,2534.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
183.87,22.03,11.95,1,173.9693,1097.2,0,2532.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
182.38,21.6,12.05,1,171.9693,1097.2,0,2532.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
176.13,21.83,12.08,1,179.9693,1097.2,0,2533.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
180.86,22.79,12.14,1,182.9693,1097.2,0,2533.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
177.92,22.42,12.21,1,182.9693,1097.2,0,2533.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
180.26,22.59,12.25,1,181.9693,1097.2,0,2532.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
178.4,22.48,12.26,1,182.9693,1097.2,0,2532.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
178.82,22.41,12.22,1,181.9693,1097.2,0,2532.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
179.59,22.63,12.17,1,182.9693,1097.2,0,2531.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
180.43,22.86,12.11,1,183.9693,1097.2,0,2531.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
177.31,22.22,12.16,1,181.9693,1097.2,0,2530.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
176.88,22.41,12.1,1,183.9693,1097.2,0,2530.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
180.54,22.75,12.11,1,182.9693,1097.2,0,2530.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
175.39,22.1,11.99,1,182.9693,1097.2,0,2528.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
181.26,22.84,11.95,1,182.9693,1097.2,0,2527.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
171.02,21.55,11.86,1,182.9693,1097.2,0,2528.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
175.15,22.07,11.9,1,182.9693,1097.2,0,2527.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
175.71,22.02,11.83,1,181.9693,1097.2,0,2527.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
